fips,state,county,place,place_name,county_name,place_pop_2010,county_pop_2010
39103,39,103,19344,Creston village (pt.),Medina County,7,174326
39103,39,103,71486,Seville village (pt.),Medina County,0,174326
39103,39,103,99990,Balance of Westfield township,Medina County,2475,174326
39103,39,103,0,Westfield Center village,Medina County,1115,174326
39103,39,103,83468,Westfield Center village,Medina County,1115,174326
39103,39,103,0,York township,Medina County,3438,174326
39103,39,103,48790,Medina city (pt.),Medina County,15,174326
39103,39,103,99990,Balance of York township,Medina County,3423,174326
39105,39,105,0,Meigs County,Meigs County,23770,22739
39105,39,105,49756,Middleport village,Meigs County,2530,22739
39105,39,105,64024,Pomeroy village,Meigs County,1852,22739
39105,39,105,65256,Racine village,Meigs County,675,22739
39105,39,105,69358,Rutland village,Meigs County,393,22739
39105,39,105,76050,Syracuse village,Meigs County,826,22739
39105,39,105,99990,Balance of Meigs County,Meigs County,17494,22739
39105,39,105,0,Bedford township,Meigs County,1355,22739
39105,39,105,0,Chester township,Meigs County,2496,22739
39105,39,105,0,Columbia township,Meigs County,1189,22739
39105,39,105,0,Lebanon township,Meigs County,967,22739
39105,39,105,0,Letart township,Meigs County,675,22739
39105,39,105,0,Olive township,Meigs County,1798,22739
39105,39,105,0,Orange township,Meigs County,1072,22739
39105,39,105,0,Rutland township,Meigs County,2353,22739
39105,39,105,69358,Rutland village,Meigs County,393,22739
39105,39,105,99990,Balance of Rutland township,Meigs County,1960,22739
39105,39,105,0,Salem township,Meigs County,1051,22739
39105,39,105,0,Salisbury township,Meigs County,6356,22739
39105,39,105,49756,Middleport village,Meigs County,2530,22739
39105,39,105,64024,Pomeroy village,Meigs County,1852,22739
39105,39,105,99990,Balance of Salisbury township,Meigs County,1974,22739
39105,39,105,0,Scipio township,Meigs County,1318,22739
39105,39,105,0,Sutton township,Meigs County,3140,22739
39105,39,105,65256,Racine village,Meigs County,675,22739
39105,39,105,76050,Syracuse village,Meigs County,826,22739
39105,39,105,99990,Balance of Sutton township,Meigs County,1639,22739
39107,39,107,0,Mercer County,Mercer County,40814,40517
39107,39,107,10296,Burkettsville village (pt.),Mercer County,170,40517
39107,39,107,12868,Celina city,Mercer County,10400,40517
39107,39,107,14156,Chickasaw village,Mercer County,290,40517
39107,39,107,16532,Coldwater village,Mercer County,4427,40517
39107,39,107,27902,Fort Recovery village,Mercer County,1430,40517
39107,39,107,49042,Mendon village,Mercer County,662,40517
39107,39,107,51674,Montezuma village,Mercer County,165,40517
39107,39,107,67874,Rockford village,Mercer County,1120,40517
39107,39,107,69540,St. Henry village,Mercer County,2427,40517
39107,39,107,99990,Balance of Mercer County,Mercer County,19723,40517
39107,39,107,0,Black Creek township,Mercer County,612,40517
39107,39,107,0,Butler township,Mercer County,6345,40517
39107,39,107,16532,Coldwater village,Mercer County,4427,40517
39107,39,107,99990,Balance of Butler township,Mercer County,1918,40517
39107,39,107,0,Center township,Mercer County,1086,40517
39107,39,107,0,Dublin township,Mercer County,2138,40517
39107,39,107,67874,Rockford village,Mercer County,1120,40517
39107,39,107,99990,Balance of Dublin township,Mercer County,1018,40517
39107,39,107,0,Franklin township,Mercer County,2285,40517
39107,39,107,51674,Montezuma village,Mercer County,165,40517
39107,39,107,99990,Balance of Franklin township,Mercer County,2120,40517
39107,39,107,0,Gibson township,Mercer County,2005,40517
39107,39,107,27902,Fort Recovery village (pt.),Mercer County,1037,40517
39107,39,107,99990,Balance of Gibson township,Mercer County,968,40517
39107,39,107,0,Granville township,Mercer County,4030,40517
39107,39,107,10296,Burkettsville village (pt.),Mercer County,170,40517
39107,39,107,69540,St. Henry village,Mercer County,2427,40517
39107,39,107,99990,Balance of Granville township,Mercer County,1433,40517
39107,39,107,0,Hopewell township,Mercer County,1033,40517
39107,39,107,0,Jefferson township,Mercer County,13155,40517
39107,39,107,12868,Celina city (pt.),Mercer County,10389,40517
39107,39,107,99990,Balance of Jefferson township,Mercer County,2766,40517
39107,39,107,0,Liberty township,Mercer County,918,40517
39107,39,107,0,Marion township,Mercer County,2970,40517
39107,39,107,14156,Chickasaw village,Mercer County,290,40517
39107,39,107,99990,Balance of Marion township,Mercer County,2680,40517
39107,39,107,0,Recovery township,Mercer County,1621,40517
39107,39,107,27902,Fort Recovery village (pt.),Mercer County,393,40517
39107,39,107,99990,Balance of Recovery township,Mercer County,1228,40517
39107,39,107,0,Union township,Mercer County,1415,40517
39107,39,107,49042,Mendon village,Mercer County,662,40517
39107,39,107,99990,Balance of Union township,Mercer County,753,40517
39107,39,107,0,Washington township,Mercer County,1190,40517
39107,39,107,0,Wayne township,Mercer County,11,40517
39107,39,107,12868,Celina city (pt.),Mercer County,11,40517
39109,39,109,0,Miami County,Miami County,102506,101008
39109,39,109,8084,Bradford village (pt.),Miami County,1077,101008
39109,39,109,12462,Casstown village,Miami County,267,101008
39109,39,109,19050,Covington village,Miami County,2584,101008
39109,39,109,27412,Fletcher village,Miami County,473,101008
39109,39,109,36610,Huber Heights city (pt.),Miami County,959,101008
39109,39,109,42028,Laura village,Miami County,474,101008
39109,39,109,45374,Ludlow Falls village,Miami County,208,101008
39109,39,109,62848,Piqua city,Miami County,20522,101008
39109,39,109,63534,Pleasant Hill village,Miami County,1200,101008
39109,39,109,64430,Potsdam village,Miami County,288,101008
39109,39,109,76876,Tipp City city,Miami County,9689,101008
39109,39,109,77588,Troy city,Miami County,25058,101008
39109,39,109,78470,Union city (pt.),Miami County,24,101008
39109,39,109,83902,West Milton village,Miami County,4630,101008
39109,39,109,99990,Balance of Miami County,Miami County,35053,101008
39109,39,109,0,Bethel township,Miami County,4843,101008
39109,39,109,76876,Tipp City city (pt.),Miami County,0,101008
39109,39,109,99990,Balance of Bethel township,Miami County,4843,101008
39109,39,109,0,Brown township,Miami County,1595,101008
39109,39,109,27412,Fletcher village,Miami County,473,101008
39109,39,109,99990,Balance of Brown township,Miami County,1122,101008
39109,39,109,0,Concord township,Miami County,30353,101008
39109,39,109,77588,Troy city (pt.),Miami County,24960,101008
39109,39,109,99990,Balance of Concord township,Miami County,5393,101008
39109,39,109,0,Elizabeth township,Miami County,1648,101008
39109,39,109,0,Huber Heights city,Miami County,959,101008
39109,39,109,36610,Huber Heights city (pt.),Miami County,959,101008
39109,39,109,0,Lostcreek township,Miami County,1676,101008
39109,39,109,12462,Casstown village,Miami County,267,101008
39109,39,109,99990,Balance of Lostcreek township,Miami County,1409,101008
39109,39,109,0,Monroe township,Miami County,15553,101008
39109,39,109,76876,Tipp City city (pt.),Miami County,9689,101008
39109,39,109,99990,Balance of Monroe township,Miami County,5864,101008
39109,39,109,0,Newberry township,Miami County,6449,101008
39109,39,109,8084,Bradford village (pt.),Miami County,1077,101008
39109,39,109,19050,Covington village,Miami County,2584,101008
39109,39,109,99990,Balance of Newberry township,Miami County,2788,101008
39109,39,109,0,Newton township,Miami County,3399,101008
39109,39,109,63534,Pleasant Hill village,Miami County,1200,101008
39109,39,109,99990,Balance of Newton township,Miami County,2199,101008
39109,39,109,0,Piqua city,Miami County,20522,101008
39109,39,109,62848,Piqua city,Miami County,20522,101008
39109,39,109,0,Springcreek township,Miami County,1948,101008
39109,39,109,0,Staunton township,Miami County,2090,101008
39109,39,109,77588,Troy city (pt.),Miami County,98,101008
39109,39,109,99990,Balance of Staunton township,Miami County,1992,101008
39109,39,109,0,Union township,Miami County,9871,101008
39109,39,109,42028,Laura village,Miami County,474,101008
39109,39,109,45374,Ludlow Falls village,Miami County,208,101008
39109,39,109,64430,Potsdam village,Miami County,288,101008
39109,39,109,83902,West Milton village,Miami County,4630,101008
39109,39,109,99990,Balance of Union township,Miami County,4271,101008
39109,39,109,0,Union city,Miami County,24,101008
39109,39,109,78470,Union city (pt.),Miami County,24,101008
39109,39,109,0,Washington township,Miami County,1576,101008
39111,39,111,0,Monroe County,Monroe County,14642,13877
39111,39,111,2148,Antioch village,Monroe County,86,13877
39111,39,111,4542,Beallsville village,Monroe County,409,13877
39111,39,111,15210,Clarington village,Monroe County,384,13877
39111,39,111,31542,Graysville village,Monroe County,76,13877
39111,39,111,39130,Jerusalem village,Monroe County,161,13877
39111,39,111,42980,Lewisville village,Monroe County,176,13877
39111,39,111,50722,Miltonsburg village,Monroe County,43,13877
39111,39,111,74300,Stafford village,Monroe County,81,13877
39111,39,111,85834,Wilson village (pt.),Monroe County,88,13877
39111,39,111,86436,Woodsfield village,Monroe County,2384,13877
39111,39,111,99990,Balance of Monroe County,Monroe County,10754,13877
39111,39,111,0,Adams township,Monroe County,625,13877
39111,39,111,0,Benton township,Monroe County,338,13877
39111,39,111,0,Bethel township,Monroe County,347,13877
39111,39,111,0,Center township,Monroe County,3647,13877
39111,39,111,86436,Woodsfield village,Monroe County,2384,13877
39111,39,111,99990,Balance of Center township,Monroe County,1263,13877
39111,39,111,0,Franklin township,Monroe County,427,13877
39111,39,111,74300,Stafford village,Monroe County,81,13877
39111,39,111,99990,Balance of Franklin township,Monroe County,346,13877
39111,39,111,0,Green township,Monroe County,447,13877
39111,39,111,0,Jackson township,Monroe County,477,13877
39111,39,111,0,Lee township,Monroe County,1023,13877
39111,39,111,0,Malaga township,Monroe County,1062,13877
39111,39,111,39130,Jerusalem village (pt.),Monroe County,107,13877
39111,39,111,50722,Miltonsburg village,Monroe County,43,13877
39111,39,111,99990,Balance of Malaga township,Monroe County,912,13877
39111,39,111,0,Ohio township,Monroe County,1004,13877
39111,39,111,0,Perry township,Monroe County,451,13877
39111,39,111,2148,Antioch village,Monroe County,86,13877
39111,39,111,99990,Balance of Perry township,Monroe County,365,13877
39111,39,111,0,Salem township,Monroe County,1001,13877
39111,39,111,15210,Clarington village,Monroe County,384,13877
39111,39,111,99990,Balance of Salem township,Monroe County,617,13877
39111,39,111,0,Seneca township,Monroe County,486,13877
39111,39,111,0,Summit township,Monroe County,647,13877
39111,39,111,42980,Lewisville village,Monroe County,176,13877
39111,39,111,99990,Balance of Summit township,Monroe County,471,13877
39111,39,111,0,Sunsbury township,Monroe County,1325,13877
39111,39,111,4542,Beallsville village,Monroe County,409,13877
39111,39,111,39130,Jerusalem village (pt.),Monroe County,54,13877
39111,39,111,85834,Wilson village (pt.),Monroe County,88,13877
39111,39,111,99990,Balance of Sunsbury township,Monroe County,774,13877
39111,39,111,0,Switzerland township,Monroe County,462,13877
39111,39,111,0,Washington township,Monroe County,511,13877
39111,39,111,31542,Graysville village,Monroe County,76,13877
39111,39,111,99990,Balance of Washington township,Monroe County,435,13877
39111,39,111,0,Wayne township,Monroe County,362,13877
39113,39,113,0,Montgomery County,Montgomery County,535153,532181
39113,39,113,9358,Brookville city,Montgomery County,5884,532181
39113,39,113,12168,Carlisle village (pt.),Montgomery County,205,532181
39113,39,113,13190,Centerville city (pt.),Montgomery County,23997,532181
39113,39,113,15644,Clayton city,Montgomery County,13209,532181
39113,39,113,21000,Dayton city (pt.),Montgomery County,141527,532181
39113,39,113,25396,Englewood city,Montgomery County,13465,532181
39113,39,113,26656,Farmersville village,Montgomery County,1009,532181
39113,39,113,29932,Germantown city,Montgomery County,5547,532181
39113,39,113,36610,Huber Heights city (pt.),Montgomery County,37142,532181
39113,39,113,40040,Kettering city (pt.),Montgomery County,55696,532181
39113,39,113,49434,Miamisburg city,Montgomery County,20181,532181
39113,39,113,52010,Moraine city,Montgomery County,6307,532181
39113,39,113,54852,New Lebanon village,Montgomery County,3995,532181
39113,39,113,57764,Oakwood city,Montgomery County,9202,532181
39113,39,113,62414,Phillipsburg village,Montgomery County,557,532181
39113,39,113,67468,Riverside city,Montgomery County,25201,532181
39113,39,113,74076,Springboro city (pt.),Montgomery County,1218,532181
39113,39,113,77504,Trotwood city,Montgomery County,24431,532181
39113,39,113,78470,Union city (pt.),Montgomery County,6395,532181
39113,39,113,79492,Vandalia city,Montgomery County,15246,532181
39113,39,113,79898,Verona village (pt.),Montgomery County,79,532181
39113,39,113,83090,West Carrollton city,Montgomery County,13143,532181
39113,39,113,99990,Balance of Montgomery County,Montgomery County,111517,532181
39113,39,113,0,Butler township,Montgomery County,7894,532181
39113,39,113,78470,Union city (pt.),Montgomery County,26,532181
39113,39,113,99990,Balance of Butler township,Montgomery County,7868,532181
39113,39,113,0,Clay township,Montgomery County,8847,532181
39113,39,113,9358,Brookville city (pt.),Montgomery County,4594,532181
39113,39,113,62414,Phillipsburg village,Montgomery County,557,532181
39113,39,113,79898,Verona village (pt.),Montgomery County,79,532181
39113,39,113,99990,Balance of Clay township,Montgomery County,3617,532181
39113,39,113,0,Clayton city,Montgomery County,13209,532181
39113,39,113,15644,Clayton city,Montgomery County,13209,532181
39113,39,113,0,Dayton city,Montgomery County,141527,532181
39113,39,113,21000,Dayton city (pt.),Montgomery County,141527,532181
39113,39,113,0,Englewood city,Montgomery County,13465,532181
